2022-10-12,d21de98a-a558-4902-9424-eb2b0e6409e9,Milk,21.2
2022-09-14,020ff595-1583-48a3-af6a-6259334fffcd,Fruits,15.5
2022-09-24,86784855-3d0e-4764-982e-9682c9df7dbb,Shampoo,55.0
2022-10-16,43423e36-fc76-4f99-b380-87fccc3eda9b,Fruits,15.5
2022-10-16,0a35175a-1b84-437b-a1f3-ccfb2924be10,Fruits,15.5
2022-10-28,d2beb80b-fb49-4538-be9c-5fcd132dac38,Shampoo,55.0
2022-09-19,9db7905e-6b5a-4143-9ca6-7156175916b8,Milk,21.2
2022-09-25,ba35e4aa-aba0-4c26-a944-abf80c4a49ec,Shampoo,55.0
2022-11-18,2125ec74-e238-49cb-add9-fd22fa48e3ba,Chips,6.3
2022-10-19,6ffe518d-6ad9-4383-9c2d-9842e78eac1e,Chips,6.3
2022-11-21,c6212b5b-bb3d-4001-a21d-e22742e84bd6,Ice cream,30.0
2022-09-21,678230e2-79e3-4d1c-a2fe-101aea0e76ee,Fruits,15.5
2022-11-25,bcb181a3-6a9a-4df3-be72-028ffa7ebb7e,Shampoo,55.0
2022-10-21,04ca8c85-f9ab-4b9e-839b-6ba4fed20859,Shampoo,55.0
2022-10-23,fdd0c10e-f52b-4cb1-894e-ffe4b52ce1d8,Ice cream,30.0
2022-09-20,1198466f-40ef-4f69-b727-ecc03c14b415,Chips,6.3
2022-10-28,b195ec54-a905-42fb-90d6-e5253a573f41,Shampoo,55.0
2022-09-21,3f57f90b-4bd1-4ca7-95ff-91c6eef2dc95,Fruits,15.5
2022-11-24,cb91c255-67f8-440a-b678-ad7ff9a5274c,Fruits,15.5
2022-11-23,78fbc43c-e51a-47fc-985b-e16b72aa517c,Milk,21.2
2022-11-08,39c638b6-00b8-4fba-8dbc-17f73ed641f8,Fruits,15.5
2022-10-01,65fd5a08-a897-4d22-a3ec-46be7da8bcce,Shampoo,55.0
2022-10-02,d827015d-9722-4aa0-a001-cc259d6d9cb1,Ice cream,30.0
2022-09-07,565acc6e-4fc3-41ed-a454-ff6a6ed3d5d9,Ice cream,30.0
2022-09-04,2ef7b2a3-5368-4280-8592-6ef9246a6386,Shampoo,55.0
2022-11-27,66166158-0812-459d-95a6-e5b3735bee37,Fruits,15.5
2022-09-11,9c99f3d9-60f5-44fd-a95a-3ff415d2217b,Shampoo,55.0
2022-11-12,8837ab12-581b-48dd-a4d3-9329b1aefeba,Shampoo,55.0
2022-11-24,0755ae67-47f0-4842-93e9-0993a7013f6b,Chips,6.3
2022-09-21,9da5ad4b-a8fc-4e0c-b511-10f4c425789a,Fruits,15.5
2022-09-23,1822dc41-7941-4bc9-a724-b36cc9d0a2b0,Milk,21.2
2022-11-26,37d68e91-d7ae-44e6-8bd2-fbaa75207dd6,Shampoo,55.0
2022-09-11,654d6abd-32b0-4cbc-8364-3e528a7c5434,Shampoo,55.0
2022-10-05,3f807323-2498-455f-a9ce-2fe02105ff8a,Milk,21.2
2022-11-01,18b9205a-583b-498b-b4c1-eb37064f2e48,Milk,21.2
2022-10-20,61281e66-e7c3-45f5-a733-39d0f92e18a7,Chips,6.3
2022-10-01,fd65ed3d-b0e7-4d03-8c32-61b6880e9030,Chips,6.3
2022-09-15,9a79300f-4b48-44ba-990f-e5828971da6e,Fruits,15.5
2022-09-12,91a44ac5-35ab-43ea-a298-e4c8afb6bdb8,Shampoo,55.0
2022-09-18,a13403fd-5559-455f-a0b1-7c25f6fff8e9,Fruits,15.5
2022-11-24,d0383472-33d1-44eb-a39f-4cc12d4c32d5,Ice cream,30.0
2022-09-16,87444f0a-2081-4b96-abdc-78a75049098e,Shampoo,55.0
2022-09-16,052814db-7d85-4ed6-b098-0eb5a3ee628f,Fruits,15.5
2022-10-12,c0210899-7d23-4f12-8758-c99b6b3d2354,Ice cream,30.0
2022-11-12,277a5a76-88a8-49e0-a0b5-60552a2e6df4,Milk,21.2
2022-09-23,dcc92911-6a7a-4e64-842d-2040d3b4dcc7,Milk,21.2
2022-09-21,97d58041-a58b-488a-953e-36c289880744,Milk,21.2
2022-09-22,f8a5a19b-0a53-4716-be1d-6cd5175e069e,Milk,21.2
2022-11-24,7ecd42aa-1587-4020-9377-5998e0ca28b7,Ice cream,30.0
2022-09-02,17e80c47-366b-4e54-827b-3d6f211b1071,Chips,6.3
2022-09-23,18b9205a-583b-498b-b4c1-eb37064f2e48,Shampoo,55.0
2022-11-21,0575a369-c023-4e34-8058-71e1624a7edf,Chips,6.3
2022-10-02,a383414b-05eb-4f50-82e1-5796ae812b5e,Milk,21.2
2022-11-12,f9eac0c8-0f7c-4652-830e-d91d452fa01b,Chips,6.3
2022-09-13,b65dc792-50b2-49b7-b72b-c3a1143d2f9d,Milk,21.2
2022-10-03,037ed1d4-2544-4008-896e-3f17689ea7f7,Ice cream,30.0
2022-09-12,6221ac3b-ccc6-4890-a4c9-6bd43885c875,Chips,6.3
2022-11-21,ca81be53-35fe-4ba2-b9d3-cb949083679a,Milk,21.2
2022-10-15,f2190740-04be-4c6f-883d-92e783c753e1,Chips,6.3
2022-10-21,052814db-7d85-4ed6-b098-0eb5a3ee628f,Milk,21.2
2022-09-02,735e167a-f836-451a-a713-3b3bec418c18,Chips,6.3
2022-09-17,f1930677-c3ba-4e03-8509-4b1404c0fa3b,Fruits,15.5
2022-11-15,924b10c6-a476-43e5-a687-a66f81af8035,Ice cream,30.0
2022-10-20,c7a3a5ca-58c9-4031-8a6c-45619a16788c,Milk,21.2
2022-10-26,f79f3949-76d4-46ec-8677-a36754176b88,Chips,6.3
2022-09-23,da8f2686-f243-4630-8a0c-1a36e594589c,Milk,21.2
2022-11-13,377c478d-ea6e-44ad-8e3a-6133904e2bd6,Milk,21.2
2022-09-22,61281e66-e7c3-45f5-a733-39d0f92e18a7,Fruits,15.5
2022-10-17,ce58dbf4-037c-438d-bbae-f9ce1c44498d,Shampoo,55.0
2022-10-22,d23f57b1-29fc-4df9-b9a3-035e74229543,Milk,21.2
2022-09-21,2fdf65dd-8271-4d09-b4d0-4e0d40757eaa,Milk,21.2
2022-11-05,c9ac3e16-425d-4153-9d19-25d72f39bcc1,Chips,6.3
2022-09-20,23570a18-92ab-4b70-b267-54a9ae0b03a1,Shampoo,55.0
2022-10-21,84229c75-cdbb-4bc6-9805-386f90cdaf70,Shampoo,55.0
2022-09-21,4cbe79c4-7f22-40c9-9cc4-d831a9e03a12,Shampoo,55.0
2022-09-13,f33889a0-95c1-4b4e-a170-212fadf85801,Chips,6.3
2022-10-24,dc8feb9e-47c7-41c2-8ebe-53e9723617d5,Fruits,15.5
2022-11-30,712cd0a9-020e-4346-a8bd-484ead8b8c7c,Chips,6.3
2022-10-26,2ef7b2a3-5368-4280-8592-6ef9246a6386,Milk,21.2
2022-10-31,bcb181a3-6a9a-4df3-be72-028ffa7ebb7e,Chips,6.3
2022-10-06,2441fece-6868-4e78-aedd-5ac6bfd2b119,Milk,21.2
2022-11-22,8960e223-0356-47f1-9cb4-e40ff813a167,Shampoo,55.0
2022-10-16,7c9f1044-4562-4a56-9408-74d4e93d5c94,Milk,21.2
2022-09-28,fc5383a2-17ec-480b-bd47-17943eca1035,Ice cream,30.0
2022-11-09,26d5842a-3993-4a8c-b61a-78cd340541ef,Shampoo,55.0
2022-10-31,572f68f8-b2dd-457e-ae55-ed907fbdd741,Fruits,15.5
2022-11-26,bdcfe9ce-d520-457b-9775-db0af7c7e95b,Chips,6.3
2022-09-11,ba77ddfe-aad7-46b7-8ad1-102f6f2dea9d,Chips,6.3
2022-11-17,fc2b5416-72a7-4819-9e14-cefba3d26043,Chips,6.3
2022-10-15,64f16024-a4b9-4191-8121-256bd84a0e02,Ice cream,30.0
2022-11-01,c5700e74-a045-4abe-ae80-8f4e8b765349,Ice cream,30.0
2022-09-23,d989e1f4-afe3-49aa-8a05-a66749c36898,Fruits,15.5
2022-09-08,13f70bc2-0332-4500-b31e-3cdec72a00a1,Fruits,15.5
2022-11-28,d3a81da0-b730-4211-a39a-2b274337d8a6,Ice cream,30.0
2022-10-25,74046d81-7d61-4512-a8ba-db37dc4382ad,Ice cream,30.0
2022-11-13,3a96fcb5-6a37-424a-9cbe-8fc0e4100319,Shampoo,55.0
2022-09-13,ecf5d185-a6ea-429a-bf0e-bdcdc0041e72,Shampoo,55.0
2022-11-27,94828a73-5216-429a-86b9-e94e51d81404,Fruits,15.5
2022-10-04,b70a7278-ea8d-4902-a3e7-6c5b26cfa42c,Milk,21.2
2022-11-11,678230e2-79e3-4d1c-a2fe-101aea0e76ee,Shampoo,55.0
2022-10-20,03f778a2-ed66-43ae-bbd4-5958417feac3,Ice cream,30.0
2022-10-30,9f146fd4-87ba-4ef5-aee8-c2011da43770,Ice cream,30.0
2022-11-26,3f82e8bd-e278-4630-8174-aacc218c629c,Fruits,15.5
2022-11-02,f3582c27-85cf-4bd2-b5ce-185f2894155b,Ice cream,30.0
2022-10-10,f87574d0-273e-44fe-bb34-63482588e614,Ice cream,30.0
2022-10-17,7003c699-dcad-4e77-ad9e-94e0c78c3314,Fruits,15.5
2022-10-21,2b2576ab-b1d3-419e-a120-5a0ef384d90b,Milk,21.2
2022-09-19,85fc1072-2c04-4aab-a1f1-542e11071599,Chips,6.3
2022-09-20,6c9f8be1-d18a-4d74-9af1-5b8fa22c8a53,Chips,6.3
2022-10-15,45072027-6775-4f12-9c2b-b6abad983a8a,Ice cream,30.0
2022-10-17,2e1dc13a-301e-4606-a7af-41b0ef799e7c,Milk,21.2
2022-11-30,dc8feb9e-47c7-41c2-8ebe-53e9723617d5,Fruits,15.5
2022-11-13,c300723a-62d6-4d83-87ad-8715b95cb428,Fruits,15.5
2022-11-03,65e7a089-7047-43de-8de0-85af790aeb98,Chips,6.3
2022-10-24,65fd5a08-a897-4d22-a3ec-46be7da8bcce,Fruits,15.5
2022-10-12,546082b3-4c87-4538-b0d6-7cd0e270f704,Ice cream,30.0
2022-10-11,fa0d800f-618f-48ff-8849-db31bfe7f568,Shampoo,55.0
2022-11-27,f87574d0-273e-44fe-bb34-63482588e614,Fruits,15.5
2022-09-19,052814db-7d85-4ed6-b098-0eb5a3ee628f,Chips,6.3
2022-11-18,f87574d0-273e-44fe-bb34-63482588e614,Ice cream,30.0
2022-10-10,8fb15d56-a51d-4361-bd71-6b79c12d95ea,Ice cream,30.0
2022-11-01,2e41be91-c9a5-409a-95fb-8909ae0dd03d,Chips,6.3
2022-09-15,1969dafc-60d9-41d9-85c4-131977a42fdc,Milk,21.2
2022-11-05,4bd765ea-f9a9-43d1-be47-b4eff37187fb,Fruits,15.5
2022-09-12,29245846-9926-49c5-b9f0-70ff25ec3f46,Milk,21.2
2022-11-03,ad75257b-c3b0-45cf-b064-2e62453f3b78,Fruits,15.5
2022-09-24,654d6abd-32b0-4cbc-8364-3e528a7c5434,Fruits,15.5
2022-11-05,86784855-3d0e-4764-982e-9682c9df7dbb,Milk,21.2
2022-10-03,e0ac9bf3-5fb6-4338-93a9-669d79054d33,Ice cream,30.0
2022-10-29,97d58041-a58b-488a-953e-36c289880744,Shampoo,55.0
2022-09-09,f0952280-94ea-4a3e-a11b-27751b1f31ab,Ice cream,30.0
2022-11-11,08c45319-824c-409f-a928-57345b6124a1,Milk,21.2
2022-10-11,8960e223-0356-47f1-9cb4-e40ff813a167,Chips,6.3
2022-10-24,17e80c47-366b-4e54-827b-3d6f211b1071,Ice cream,30.0
2022-09-02,fb9fe644-fb6f-4313-b3b7-68b0621507d3,Milk,21.2
2022-11-06,bcb181a3-6a9a-4df3-be72-028ffa7ebb7e,Chips,6.3
2022-10-23,a13403fd-5559-455f-a0b1-7c25f6fff8e9,Fruits,15.5
2022-11-23,524e93dc-b098-4622-b1bf-20e339370686,Shampoo,55.0
2022-09-15,86784855-3d0e-4764-982e-9682c9df7dbb,Shampoo,55.0
2022-09-14,a07e295b-000f-4c48-b6e0-dd89c899bc41,Ice cream,30.0
2022-09-20,3974b416-6a5a-4ad4-89e0-62a3cc816e39,Milk,21.2
2022-09-21,c7a3a5ca-58c9-4031-8a6c-45619a16788c,Milk,21.2
2022-11-25,98914efe-8ddc-434d-bb1f-a2802b2d3ea8,Chips,6.3
2022-10-20,2ef7b2a3-5368-4280-8592-6ef9246a6386,Milk,21.2
2022-09-20,8e90b6ce-a622-4d4b-8f2c-cb1b22565936,Chips,6.3
2022-11-23,1822dc41-7941-4bc9-a724-b36cc9d0a2b0,Fruits,15.5
2022-11-03,5fbd6141-b291-4664-a302-20ec653054b8,Shampoo,55.0
2022-10-31,1578e8c6-5e93-4e79-8fed-9145ecd36b17,Milk,21.2
2022-09-12,65375a70-98ab-4c98-9270-5adc5526d433,Ice cream,30.0
2022-11-10,ff9b3da5-63b3-4545-86c7-de04871ea247,Shampoo,55.0
2022-11-30,c724d734-43a9-499d-b465-f6a90642c3c0,Ice cream,30.0
2022-11-21,04ca8c85-f9ab-4b9e-839b-6ba4fed20859,Fruits,15.5
2022-10-07,5bcb6847-7877-4c29-8708-da3a47836269,Chips,6.3
2022-10-17,85ad6032-0ffe-446a-89d2-9b01f4b077fa,Chips,6.3
2022-10-12,b43fc30f-6da4-4d15-8f24-65800d6b879d,Shampoo,55.0
2022-09-21,f9bb711c-b143-45dd-bc1b-b24a90bced60,Ice cream,30.0
2022-11-08,c0cd2701-3965-462c-ad1c-93343be82980,Milk,21.2
2022-10-27,4ab724ce-4b6f-4300-8e84-2ee0c947b702,Shampoo,55.0
2022-11-21,c886575b-585b-46f4-8b76-5e4fe2c1a1e3,Fruits,15.5
2022-09-05,1b2f4f7c-956d-46b5-847d-11ffcd7de152,Ice cream,30.0
2022-09-10,7365fafa-3c5c-4b3f-91d3-55b3e2cf17fc,Chips,6.3
2022-11-28,e5e47519-4e79-4b5e-9f7b-4212d7ec007c,Milk,21.2
2022-09-25,78fbc43c-e51a-47fc-985b-e16b72aa517c,Fruits,15.5
2022-11-12,bdb98f74-c381-4697-9117-3211dd12f7a8,Ice cream,30.0
2022-09-06,ca81be53-35fe-4ba2-b9d3-cb949083679a,Shampoo,55.0
2022-09-03,770462d1-274e-4b70-ad45-474cf7875ca6,Milk,21.2
2022-09-27,65e7a089-7047-43de-8de0-85af790aeb98,Shampoo,55.0
2022-11-28,964150a0-479c-492f-8421-dcfb20b36d98,Ice cream,30.0
2022-10-03,bdcfe9ce-d520-457b-9775-db0af7c7e95b,Milk,21.2
2022-11-19,f20c358c-d66b-45f8-9f78-3c29bc0ece28,Milk,21.2
2022-10-09,d4958cc9-c646-43ef-abe4-a8c9e87d2f50,Shampoo,55.0
2022-10-20,98914efe-8ddc-434d-bb1f-a2802b2d3ea8,Shampoo,55.0
2022-11-15,caa476d1-c8cc-447b-9d64-0a85b12c33a3,Ice cream,30.0
2022-10-21,1fe4c8aa-16b8-43f0-97ea-dcb7dacc1235,Fruits,15.5
2022-09-06,4bd71207-c964-4efa-915e-6bca37d0d991,Shampoo,55.0
2022-11-04,f87574d0-273e-44fe-bb34-63482588e614,Milk,21.2
2022-11-29,5aa34015-1b4a-43d0-aa7d-69d85f587ebe,Shampoo,55.0
2022-09-17,d565ff56-529e-4b7e-bd05-357e2e638ffe,Ice cream,30.0
2022-09-21,bf7dcd1e-e57b-407b-88fe-fcd611f2e8c8,Shampoo,55.0
2022-09-21,5cef36fc-9009-42b6-b6ed-193c1f6cb233,Chips,6.3
2022-10-27,3f57f90b-4bd1-4ca7-95ff-91c6eef2dc95,Chips,6.3
2022-10-10,832bfbe2-bea6-4cda-b4cd-e1a68e4911d2,Shampoo,55.0
2022-10-23,d23f57b1-29fc-4df9-b9a3-035e74229543,Milk,21.2
2022-11-16,03f778a2-ed66-43ae-bbd4-5958417feac3,Chips,6.3
2022-09-30,21a08d88-6c14-4a9b-bb92-b9c447c545a6,Milk,21.2
2022-09-30,6856fad0-5f92-4dca-a68a-0dcec64c173a,Ice cream,30.0
2022-09-28,a7c9bdd3-276b-4281-ae05-59172b7f9b50,Ice cream,30.0
2022-11-08,ba1ede14-18e0-4957-8ac6-88ba38d9c793,Chips,6.3
2022-11-05,ee85bb4b-a57e-42b7-af83-7b51c40286ce,Shampoo,55.0
2022-10-07,cb91c255-67f8-440a-b678-ad7ff9a5274c,Ice cream,30.0
2022-11-19,0575a369-c023-4e34-8058-71e1624a7edf,Chips,6.3
2022-10-03,c32a697d-aaea-4671-867c-3988cce2bfcf,Fruits,15.5
2022-11-10,cc03a776-4bdb-4fc7-8132-9a0f449ac22a,Fruits,15.5
2022-11-02,02eaef26-8f11-4cdd-a3c9-ddb0a751dae8,Fruits,15.5
2022-11-08,ce0ddfbf-f6c2-49e8-8569-abbbd99e4633,Ice cream,30.0
2022-09-18,a1eff3b5-499e-4593-b399-17e21d920a4e,Ice cream,30.0
2022-10-20,c32a697d-aaea-4671-867c-3988cce2bfcf,Milk,21.2
2022-10-09,29245846-9926-49c5-b9f0-70ff25ec3f46,Ice cream,30.0
2022-11-02,39b1984b-4e3d-4f93-bbb1-5dd6ea2d967f,Fruits,15.5
2022-09-02,a383414b-05eb-4f50-82e1-5796ae812b5e,Fruits,15.5
2022-10-27,21f2e3e5-9d6f-4f8a-b7a0-8595e76941d2,Ice cream,30.0
2022-11-09,b7204344-8274-4a98-a06a-51ee5dcb756c,Ice cream,30.0
2022-10-17,cfd96cb8-d577-4fbc-ab07-1e0891d560d4,Chips,6.3
2022-09-01,0755ae67-47f0-4842-93e9-0993a7013f6b,Chips,6.3
2022-10-12,f53a7e6e-4b5d-45e5-a12e-7c1ca6498165,Ice cream,30.0
2022-09-25,20bc05a7-e9c1-4fd4-aff0-45facb97024e,Chips,6.3
2022-10-26,9d939c46-380c-410b-9440-45488f8d4e82,Milk,21.2
2022-11-16,65375a70-98ab-4c98-9270-5adc5526d433,Fruits,15.5
2022-11-27,7bab8048-f807-4a0c-9d85-812f988f02f2,Milk,21.2
2022-10-03,97c688b4-56d0-4e10-af3b-607682c967e0,Chips,6.3
2022-11-04,ee85bb4b-a57e-42b7-af83-7b51c40286ce,Ice cream,30.0
2022-09-04,1f92b9ae-3aac-4d9e-996f-b132ecc90154,Fruits,15.5
2022-09-16,48f93ac9-c935-42c3-a6e0-f2651bca77e2,Milk,21.2
2022-09-24,74603509-68d7-4b1e-ba31-43497bd5e097,Shampoo,55.0
2022-10-27,6856fad0-5f92-4dca-a68a-0dcec64c173a,Milk,21.2
2022-10-19,3f57f90b-4bd1-4ca7-95ff-91c6eef2dc95,Shampoo,55.0
2022-11-12,b43fc30f-6da4-4d15-8f24-65800d6b879d,Chips,6.3
2022-11-13,9d939c46-380c-410b-9440-45488f8d4e82,Ice cream,30.0
2022-11-04,9da2d180-9274-4578-bd4a-4e3cc3b1ba3d,Shampoo,55.0
2022-11-01,a1eff3b5-499e-4593-b399-17e21d920a4e,Shampoo,55.0
2022-11-18,0a35175a-1b84-437b-a1f3-ccfb2924be10,Shampoo,55.0
2022-10-11,bf430df4-4411-4d1f-9ad8-b9e4a81f773e,Ice cream,30.0
2022-09-13,0d1ee1d6-5337-4f66-a5bd-275c6798c424,Milk,21.2
2022-10-24,7bf510ca-944f-4795-a978-d296c82b8245,Shampoo,55.0
2022-09-28,84229c75-cdbb-4bc6-9805-386f90cdaf70,Chips,6.3
2022-11-06,f33889a0-95c1-4b4e-a170-212fadf85801,Chips,6.3
2022-11-04,15d509a6-fcf4-49f6-bf38-e77231ed4ed1,Ice cream,30.0
2022-10-21,03f778a2-ed66-43ae-bbd4-5958417feac3,Fruits,15.5
2022-11-23,74603509-68d7-4b1e-ba31-43497bd5e097,Shampoo,55.0
2022-09-08,a39b5421-2d94-4de7-8515-a1f9062617e1,Fruits,15.5
2022-10-10,bf0b42c2-9f67-49f2-ae2d-1c6933430326,Ice cream,30.0
2022-11-17,c5700e74-a045-4abe-ae80-8f4e8b765349,Ice cream,30.0
2022-09-28,74603509-68d7-4b1e-ba31-43497bd5e097,Milk,21.2
2022-09-07,4b496167-fdae-45d7-a50b-05bf81869e81,Ice cream,30.0
2022-10-08,2441fece-6868-4e78-aedd-5ac6bfd2b119,Fruits,15.5
2022-11-19,8e90b6ce-a622-4d4b-8f2c-cb1b22565936,Milk,21.2
2022-09-25,4c41d64e-d0ab-47cc-984f-b1fe8897da5c,Ice cream,30.0
2022-09-10,c8091040-6593-468d-99d2-62c0ae0e00d4,Shampoo,55.0
2022-09-17,cc2cd5a5-003a-4a09-8ed9-e4e77135b98d,Milk,21.2
2022-10-20,cebafaa8-6eb1-417b-b363-cd8f8b076f02,Milk,21.2
2022-11-14,30c4da88-0501-48b4-9171-5225f8e0239d,Fruits,15.5
2022-10-20,84229c75-cdbb-4bc6-9805-386f90cdaf70,Milk,21.2
2022-09-03,f33889a0-95c1-4b4e-a170-212fadf85801,Shampoo,55.0
2022-10-23,ca81be53-35fe-4ba2-b9d3-cb949083679a,Ice cream,30.0
2022-11-26,9db7905e-6b5a-4143-9ca6-7156175916b8,Fruits,15.5
2022-11-08,a6160c59-1aa4-4e2b-b120-9780efdd94f2,Chips,6.3
2022-09-27,97c688b4-56d0-4e10-af3b-607682c967e0,Ice cream,30.0
2022-11-28,10479be6-aa14-4f5f-be01-8c68a0805a37,Milk,21.2
2022-10-22,220cc3ae-825c-4de2-bc00-2d8a79771dd7,Ice cream,30.0
2022-10-05,46cd203f-5a20-43f3-9f9e-a1a07c21d61f,Fruits,15.5
2022-10-22,26d5842a-3993-4a8c-b61a-78cd340541ef,Shampoo,55.0
2022-11-05,fa9cf3ca-e31c-475f-9f5e-7914c84e3c66,Milk,21.2
2022-10-03,fd65ed3d-b0e7-4d03-8c32-61b6880e9030,Ice cream,30.0
2022-11-24,07e5a749-06de-4526-b621-64dd6d44769a,Chips,6.3
2022-11-14,c886575b-585b-46f4-8b76-5e4fe2c1a1e3,Chips,6.3
2022-09-07,3f57f90b-4bd1-4ca7-95ff-91c6eef2dc95,Milk,21.2
2022-10-26,1b95d468-c347-4472-83b5-b542b01bdfc9,Shampoo,55.0
2022-10-10,65375a70-98ab-4c98-9270-5adc5526d433,Shampoo,55.0
2022-10-19,d2b71ea1-d10b-424c-b678-74b954873605,Fruits,15.5
2022-09-01,dcc3d10c-71a8-4a4f-8523-08e851decce8,Ice cream,30.0
2022-10-13,735e167a-f836-451a-a713-3b3bec418c18,Ice cream,30.0
2022-09-12,3db50568-6f4b-4a31-bbeb-bfc825fc1b0f,Shampoo,55.0
2022-09-22,a383414b-05eb-4f50-82e1-5796ae812b5e,Ice cream,30.0
2022-11-02,f8a5a19b-0a53-4716-be1d-6cd5175e069e,Ice cream,30.0
2022-11-20,8823a3b2-3d81-4bfb-b411-3ba11b413bf5,Ice cream,30.0
2022-10-14,ecf5d185-a6ea-429a-bf0e-bdcdc0041e72,Milk,21.2
2022-11-06,23221699-3abe-4a00-a2fa-af2ac729ebe3,Chips,6.3
2022-10-04,0fac0c4e-138b-49bd-a1f6-7db96a88955c,Chips,6.3
2022-09-03,393960a9-e1ec-43c7-9289-bad96af366f7,Shampoo,55.0
2022-11-05,fac0ec1d-9d40-4fd6-9de0-ee618adf6f89,Milk,21.2
2022-10-21,88b49676-189f-43f5-9b81-c4c9397a0e83,Ice cream,30.0
2022-09-26,19bc747b-4485-469a-a18b-db18da086e33,Shampoo,55.0
2022-10-15,90f2e19b-cd6d-4795-89fd-cf3c4757c786,Chips,6.3
2022-09-18,fdcdbb72-6cf0-45f7-a886-593123318b85,Chips,6.3
2022-11-14,527eb899-c7e5-4705-ada2-fcbba81aefd9,Shampoo,55.0
2022-11-26,b233e5a6-f343-4a59-afd9-ce978683138e,Shampoo,55.0
2022-11-09,c7a3a5ca-58c9-4031-8a6c-45619a16788c,Ice cream,30.0
2022-09-17,b31bdcac-1c42-4360-a190-5c63c9eeb6e1,Fruits,15.5
2022-09-29,a1eff3b5-499e-4593-b399-17e21d920a4e,Shampoo,55.0
2022-11-14,74f398bb-d18c-4c7b-b477-7275524333bb,Ice cream,30.0
2022-09-19,97d58041-a58b-488a-953e-36c289880744,Milk,21.2
2022-09-27,6a7df47b-449e-474e-8e97-878c4e94b7ac,Milk,21.2
2022-09-07,7c9f1044-4562-4a56-9408-74d4e93d5c94,Fruits,15.5
2022-09-11,23221699-3abe-4a00-a2fa-af2ac729ebe3,Chips,6.3
2022-10-24,c00edee9-3ed9-4610-b8e6-88cc475b8804,Shampoo,55.0
2022-09-03,23b2f120-46ff-46e2-9cff-3ba578034cc7,Milk,21.2
2022-10-23,75fcfebe-88a7-4239-8f92-81c676f470eb,Chips,6.3
2022-10-25,97d58041-a58b-488a-953e-36c289880744,Ice cream,30.0
2022-10-01,d4958cc9-c646-43ef-abe4-a8c9e87d2f50,Ice cream,30.0
2022-09-19,832bfbe2-bea6-4cda-b4cd-e1a68e4911d2,Milk,21.2
2022-11-17,7c9f1044-4562-4a56-9408-74d4e93d5c94,Ice cream,30.0
2022-10-22,a7c9bdd3-276b-4281-ae05-59172b7f9b50,Fruits,15.5
2022-09-22,38d6f35d-ef76-4993-9f82-76a55760d7ec,Shampoo,55.0
2022-11-07,f20c358c-d66b-45f8-9f78-3c29bc0ece28,Fruits,15.5
2022-11-11,a07e295b-000f-4c48-b6e0-dd89c899bc41,Ice cream,30.0
2022-09-18,5aa34015-1b4a-43d0-aa7d-69d85f587ebe,Fruits,15.5
2022-11-05,4b496167-fdae-45d7-a50b-05bf81869e81,Fruits,15.5
2022-10-01,e2b6bfba-8b1f-459f-a23d-a59499cf51f4,Milk,21.2
2022-09-26,f20c358c-d66b-45f8-9f78-3c29bc0ece28,Ice cream,30.0
2022-11-13,f4895ec3-e709-48c3-aa9d-62c942c041a1,Fruits,15.5
2022-09-24,6ffe518d-6ad9-4383-9c2d-9842e78eac1e,Milk,21.2
2022-11-01,bf0b42c2-9f67-49f2-ae2d-1c6933430326,Chips,6.3
2022-10-06,ee868f9e-d6bc-4076-9b0d-9291ffc2e0ea,Ice cream,30.0
2022-11-06,3a96fcb5-6a37-424a-9cbe-8fc0e4100319,Shampoo,55.0
2022-10-18,c886575b-585b-46f4-8b76-5e4fe2c1a1e3,Milk,21.2
2022-11-13,3684d8c8-a732-421f-9019-58297ee1cde3,Milk,21.2
2022-09-13,220cc3ae-825c-4de2-bc00-2d8a79771dd7,Chips,6.3
2022-09-13,dd14a8ee-4d4c-4f32-8be8-bb859d89885a,Milk,21.2
2022-11-04,c32a697d-aaea-4671-867c-3988cce2bfcf,Milk,21.2
2022-11-09,23221699-3abe-4a00-a2fa-af2ac729ebe3,Shampoo,55.0
2022-09-20,924b10c6-a476-43e5-a687-a66f81af8035,Milk,21.2
2022-09-24,309a9395-a118-48e3-a8d9-d7d6bfe78cdf,Ice cream,30.0
2022-10-18,19bc747b-4485-469a-a18b-db18da086e33,Ice cream,30.0
2022-10-07,c8091040-6593-468d-99d2-62c0ae0e00d4,Ice cream,30.0
2022-09-02,b34000aa-eeb8-47c1-bcde-6f6521bbd946,Shampoo,55.0
2022-10-15,bf7dcd1e-e57b-407b-88fe-fcd611f2e8c8,Milk,21.2
2022-11-24,a7b2f87c-a2fd-4cdc-a3a2-93e08a7c37d4,Milk,21.2
2022-11-23,b3eb19a3-43f9-4117-802f-f1a36128edf1,Chips,6.3
2022-10-25,169b2dd0-e747-4497-961a-d349fd433ce6,Milk,21.2
2022-10-23,0c90f413-f4fb-4707-8983-0197c1e25d5c,Shampoo,55.0
2022-10-05,acb0d203-2e4b-486f-a4da-a18c718a4b36,Shampoo,55.0
2022-11-17,c2fadf85-4d9c-4a2c-916e-95e1681d0fc3,Chips,6.3
2022-11-13,43f15dca-2694-4742-aac2-bfb814e48ebd,Shampoo,55.0
2022-10-13,e0ac9bf3-5fb6-4338-93a9-669d79054d33,Shampoo,55.0
2022-10-05,97d58041-a58b-488a-953e-36c289880744,Fruits,15.5
